game_pk,at_bat_number,batter,description,des,first_pitch_events,events
747021,38,680757,ball,"Steven Kwan grounds out, shortstop Gunnar Henderson to first baseman Ryan O'Hearn.",,field_out
747021,37,666310,called_strike,"Bo Naylor grounds out, first baseman Ryan O'Hearn to pitcher Cade Povich.",,field_out
747021,32,672356,swinging_strike,"Gabriel Arias flies into a double play, right fielder Anthony Santander to catcher James McCann.   Daniel Schneemann out at home.",,double_play
747021,31,682177,foul,Daniel Schneemann triples (2) on a sharp fly ball to right fielder Anthony Santander.,,triple
747021,30,686823,ball,Will Brennan flies out to shortstop Gunnar Henderson.,,field_out
747021,23,681807,swinging_strike,David Fry strikes out swinging.,,strikeout
747021,22,647304,foul,Josh Naylor strikes out on a foul tip.,,strikeout
747021,21,608070,ball,José Ramírez flies out to left fielder Heston Kjerstad.,,field_out
747021,17,665926,blocked_ball,Andrés Giménez grounds out to first baseman Ryan O'Hearn.,,field_out
747021,16,680757,foul,Steven Kwan flies out to center fielder Cedric Mullins.,,field_out
747021,15,666310,called_strike,Bo Naylor doubles (7) on a ground ball to right fielder Anthony Santander.   Gabriel Arias scores.,,double
747021,14,672356,swinging_strike,Gabriel Arias doubles (8) on a sharp line drive to left fielder Heston Kjerstad.,,double
747021,13,682177,foul_tip,Daniel Schneemann grounds out to first baseman Ryan O'Hearn.,,field_out
747021,6,686823,blocked_ball,Will Brennan flies out to center fielder Cedric Mullins.,,field_out
747021,5,681807,called_strike,David Fry called out on strikes.,,strikeout
747021,4,647304,called_strike,Josh Naylor strikes out swinging.,,strikeout
747021,3,608070,ball,José Ramírez singles on a sharp ground ball to center fielder Cedric Mullins.   Steven Kwan scores.    Andrés Giménez to 2nd.,,single
747021,2,665926,ball,Andrés Giménez walks.   Steven Kwan to 2nd.,,walk
747021,1,680757,called_strike,Steven Kwan singles on a ground ball to right fielder Anthony Santander.,,single
745397,66,657041,hit_into_play,Lane Thomas doubles (7) on a sharp line drive to left fielder Jurickson Profar.,double,double
745397,51,657041,ball,Lane Thomas strikes out swinging.  CJ Abrams steals (13) 2nd base.,,strikeout
745397,36,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
745397,21,657041,called_strike,Lane Thomas called out on strikes.,,strikeout
745397,2,657041,ball,"Lane Thomas grounds out, shortstop Ha-Seong Kim to first baseman Luis Arraez.",,field_out
746621,77,647304,hit_into_play,"Josh Naylor grounds out, shortstop Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",field_out,field_out
746621,76,608070,called_strike,José Ramírez strikes out swinging.,,strikeout
746621,75,671289,foul_bunt,Tyler Freeman lines out softly to first baseman Vladimir Guerrero Jr.,,field_out
746621,74,680757,called_strike,Steven Kwan singles on a line drive to right fielder George Springer.   Angel Martínez to 2nd.,,single
746621,73,682657,hit_into_play,Angel Martínez singles on a sharp line drive to right fielder George Springer.,single,single
746621,69,677587,hit_into_play,"Brayan Rocchio grounds out, pitcher Génesis Cabrera to first baseman Vladimir Guerrero Jr.",field_out,field_out
746621,67,682177,foul,Daniel Schneemann strikes out swinging.,,strikeout
746621,66,666310,ball,Bo Naylor doubles (6) on a line drive to right fielder George Springer.,,double
746621,65,647304,swinging_strike,Josh Naylor pops out to third baseman Ernie Clement.,,field_out
746621,61,608070,ball,"José Ramírez grounds out, second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.",,field_out
746621,60,671289,ball,Tyler Freeman pops out to third baseman Addison Barger.,,field_out
746621,59,680757,ball,Steven Kwan grounds out to first baseman Vladimir Guerrero Jr.,,field_out
746621,54,682657,ball,"Angel Martínez grounds out, second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.",,field_out
746621,53,677587,hit_into_play,Brayan Rocchio lines out to center fielder Kevin Kiermaier.,field_out,field_out
746621,51,682177,ball,Daniel Schneemann reaches on a throwing error by shortstop Isiah Kiner-Falefa.,,field_error
746621,42,666310,ball,"Bo Naylor grounds out, second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.",,field_out
746621,41,647304,foul,Josh Naylor homers (20) on a fly ball to right center field.,,home_run
746621,40,608070,ball,"José Ramírez grounds out, third baseman Addison Barger to first baseman Vladimir Guerrero Jr.",,field_out
746621,39,671289,foul,Tyler Freeman lines out to second baseman Spencer Horwitz.,,field_out
746621,38,680757,called_strike,Steven Kwan homers (7) on a fly ball to right center field.,,home_run
746621,34,682657,hit_into_play,"Angel Martínez grounds out, first baseman Vladimir Guerrero Jr.  to pitcher Zach Pop.",field_out,field_out
746621,33,677587,called_strike,"Brayan Rocchio grounds into a double play, shortstop Isiah Kiner-Falefa to second baseman Spencer Horwitz to first baseman Vladimir Guerrero Jr.  Bo Naylor scores.    Daniel Schneemann to 3rd.    Johnathan Rodriguez out at 2nd.    Brayan Rocchio out at 1st.",,grounded_into_double_play
746621,31,682177,ball,Daniel Schneemann singles on a ground ball to center fielder Kevin Kiermaier.   José Ramírez scores.    Josh Naylor to 3rd.    Bo Naylor to 2nd.,,single
746621,30,666310,called_strike,Bo Naylor walks.,,walk
746621,29,647304,foul,Josh Naylor doubles (12) on a line drive to right fielder George Springer.   José Ramírez to 3rd.,,double
746621,28,608070,called_strike,José Ramírez singles on a line drive to center fielder Kevin Kiermaier.,,single
746621,21,671289,hit_into_play,Tyler Freeman lines out to right fielder George Springer.,field_out,field_out
746621,20,680757,foul,Steven Kwan flies out to left fielder Davis Schneider.,,field_out
746621,19,682657,swinging_strike,Angel Martínez singles on a ground ball to right fielder George Springer.   Brayan Rocchio to 2nd.,,single
746621,18,677587,called_strike,Brayan Rocchio singles on a ground ball to center fielder Kevin Kiermaier.,,single
746621,12,682177,ball,"Daniel Schneemann strikes out swinging, catcher Danny Jansen to first baseman Vladimir Guerrero Jr.",,strikeout
746621,11,681807,foul,"David Fry singles on a line drive to right fielder George Springer.   José Ramírez scores.    Josh Naylor to 3rd.    David Fry to 2nd.  David Fry advances to 2nd, on a throwing error by right fielder George Springer.",,single
746621,10,647304,ball,Josh Naylor singles on a line drive to center fielder Kevin Kiermaier.   José Ramírez to 3rd.,,single
746621,9,608070,swinging_strike,José Ramírez singles on a ground ball to left fielder Davis Schneider.,,single
746621,8,671289,called_strike,Tyler Freeman called out on strikes.,,strikeout
746621,7,680757,called_strike,Steven Kwan flies out to right fielder George Springer.,,field_out
746536,58,657041,ball,Lane Thomas doubles (6) on a fly ball to right fielder Sam Hilliard.   CJ Abrams scores.,,double
746536,39,657041,swinging_strike,Lane Thomas strikes out swinging.,,strikeout
746536,23,657041,called_strike,Lane Thomas flies out to left fielder Nolan Jones in foul territory.,,field_out
746536,2,657041,hit_into_play,"Lane Thomas grounds out sharply, shortstop Ezequiel Tovar to first baseman Michael Toglia.",field_out,field_out
746622,65,666310,foul,Bo Naylor called out on strikes.,,strikeout
746622,64,682177,called_strike,Daniel Schneemann strikes out swinging.,,strikeout
746622,63,686823,foul,"Will Brennan grounds out, first baseman Spencer Horwitz to pitcher Nate Pearson.",,field_out
746622,58,647304,ball,"Josh Naylor grounds out, first baseman Spencer Horwitz to pitcher Brendon Little.",,field_out
746622,57,608070,swinging_strike,José Ramírez strikes out swinging.,,strikeout
746622,56,665926,missed_bunt,"Andrés Giménez grounds out, second baseman Davis Schneider to first baseman Spencer Horwitz.",,field_out
746622,51,680757,called_strike,Steven Kwan flies out to center fielder Kevin Kiermaier.,,field_out
746622,50,682657,called_strike,Angel Martínez lines out to center fielder Kevin Kiermaier.,,field_out
746622,49,677587,swinging_strike,Brayan Rocchio doubles (12) on a line drive to left fielder Daulton Varsho.,,double
746622,48,666310,foul,Bo Naylor strikes out swinging.,,strikeout
746622,47,682177,ball,Daniel Schneemann homers (2) on a line drive to right center field.,,home_run
746622,41,686823,ball,"Will Brennan grounds out sharply, second baseman Davis Schneider to first baseman Spencer Horwitz.",,field_out
746622,40,647304,foul_tip,Josh Naylor strikes out swinging.,,strikeout
746622,39,608070,ball,José Ramírez flies out to center fielder Kevin Kiermaier.,,field_out
746622,38,665926,ball,Andrés Giménez hit by pitch.,,hit_by_pitch
746622,37,680757,ball,Steven Kwan homers (6) on a fly ball to right field.,,home_run
746622,32,682657,called_strike,Angel Martínez flies out to left fielder Daulton Varsho.,,field_out
746622,31,677587,foul,Brayan Rocchio hit by pitch.,,hit_by_pitch
746622,30,666310,called_strike,Bo Naylor pops out to second baseman Davis Schneider.,,field_out
746622,29,682177,called_strike,"Daniel Schneemann grounds out, second baseman Davis Schneider to first baseman Spencer Horwitz.",,field_out
746622,25,686823,called_strike,Will Brennan flies out to left fielder Daulton Varsho.,,field_out
746622,24,647304,ball,Josh Naylor strikes out swinging.,,strikeout
746622,23,608070,called_strike,José Ramírez homers (19) on a fly ball to right field.    Andrés Giménez scores.,,home_run
746622,22,665926,called_strike,Andrés Giménez singles on a line drive to left fielder Daulton Varsho.,,single
746622,21,680757,ball,Steven Kwan flies out to center fielder Kevin Kiermaier.,,field_out
746622,16,682657,foul,Angel Martínez called out on strikes.,,strikeout
746622,15,677587,foul,Brayan Rocchio lines out sharply to center fielder Kevin Kiermaier.,,field_out
746622,14,666310,foul,Bo Naylor homers (4) on a fly ball to center field.   Will Brennan scores.,,home_run
746622,13,682177,hit_into_play,Daniel Schneemann flies out to left fielder Daulton Varsho.,field_out,field_out
746622,12,686823,ball,Will Brennan singles on a line drive to center fielder Kevin Kiermaier.,,single
746622,7,647304,ball,"Josh Naylor grounds into a double play, first baseman Spencer Horwitz to shortstop Isiah Kiner-Falefa to first baseman Spencer Horwitz.   José Ramírez out at 2nd.    Josh Naylor out at 1st.",,grounded_into_double_play
746622,6,608070,called_strike,"José Ramírez grounds into a force out, first baseman Spencer Horwitz to shortstop Isiah Kiner-Falefa.   Steven Kwan to 3rd.    Andrés Giménez out at 2nd.    José Ramírez to 1st.",,force_out
746622,5,665926,ball,Andrés Giménez walks.,,walk
746622,4,680757,called_strike,Steven Kwan doubles (12) on a line drive to right fielder George Springer.,,double
746541,73,657041,ball,Lane Thomas pops out to first baseman Michael Toglia in foul territory.,,field_out
746541,55,657041,ball,Lane Thomas singles on a line drive to center fielder Brenton Doyle.   Jacob Young scores.,,single
746541,39,657041,ball,Lane Thomas strikes out swinging.,,strikeout
746541,20,657041,ball,Lane Thomas singles on a fly ball to center fielder Brenton Doyle.   CJ Abrams scores.,,single
746541,2,657041,hit_into_play,Lane Thomas lines out sharply to center fielder Brenton Doyle.,field_out,field_out
746624,63,677587,called_strike,Brayan Rocchio strikes out on a foul tip.,,strikeout
746624,61,686823,called_strike,Will Brennan singles on a line drive to left fielder Davis Schneider.,,single
746624,60,671289,ball,"Tyler Freeman grounds out, shortstop Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",,field_out
746624,55,647304,ball,Josh Naylor lines out to shortstop Isiah Kiner-Falefa.,,field_out
746624,54,608070,called_strike,José Ramírez flies out to right fielder George Springer.,,field_out
746624,53,665926,swinging_strike,"Andrés Giménez grounds out, second baseman Orelvis Martinez to first baseman Vladimir Guerrero Jr.",,field_out
746624,49,680757,called_strike,Steven Kwan lines out to left fielder Davis Schneider.,,field_out
746624,48,595978,foul_tip,Austin Hedges lines out to left fielder Davis Schneider.,,field_out
746624,47,677587,ball,Brayan Rocchio pops out to shortstop Isiah Kiner-Falefa.,,field_out
746624,40,686823,ball,"Will Brennan grounds out, second baseman Orelvis Martinez to first baseman Vladimir Guerrero Jr.",,field_out
746624,39,671289,ball,Tyler Freeman flies out to right fielder George Springer.,,field_out
746624,35,647304,foul,Josh Naylor strikes out swinging.,,strikeout
746624,34,608070,called_strike,"José Ramírez grounds out, second baseman Orelvis Martinez to first baseman Vladimir Guerrero Jr.",,field_out
746624,33,665926,called_strike,Andrés Giménez strikes out swinging.,,strikeout
746624,28,680757,called_strike,Steven Kwan called out on strikes.,,strikeout
746624,27,595978,ball,"Austin Hedges grounds out, shortstop Isiah Kiner-Falefa to first baseman Vladimir Guerrero Jr.",,field_out
746624,26,677587,foul,Brayan Rocchio flies out to left fielder Davis Schneider.,,field_out
746624,21,686823,ball,Will Brennan walks.   Josh Naylor to 3rd.    Tyler Freeman to 2nd.,,walk
746624,20,671289,ball,Tyler Freeman walks.   Josh Naylor to 2nd.,,walk
746624,19,647304,called_strike,Josh Naylor singles on a ground ball to first baseman Vladimir Guerrero Jr.  Andrés Giménez scores.    José Ramírez scores.,,single
746624,18,608070,called_strike,José Ramírez singles on a ground ball to right fielder George Springer.   Steven Kwan scores.    Andrés Giménez to 3rd.,,single
746624,17,665926,ball,Andrés Giménez reaches on a fielding error by second baseman Orelvis Martinez.   Steven Kwan to 2nd.,,field_error
746624,16,680757,called_strike,"Steven Kwan lines into a force out, shortstop Isiah Kiner-Falefa to center fielder Daulton Varsho to second baseman Orelvis Martinez.   Johnathan Rodriguez scores.    Austin Hedges out at 2nd.    Steven Kwan to 1st.",,force_out
746624,15,595978,ball,"Austin Hedges singles on a line drive to left fielder Davis Schneider, deflected by third baseman Addison Barger.   Tyler Freeman scores.    Will Brennan scores.    Johnathan Rodriguez to 3rd.",,single
746624,14,677587,ball,Brayan Rocchio strikes out swinging.,,strikeout
746624,12,686823,called_strike,Will Brennan walks.   Josh Naylor to 3rd.    Tyler Freeman to 2nd.,,walk
746624,11,671289,called_strike,Tyler Freeman walks.,,walk
746624,10,647304,ball,Josh Naylor doubles (11) on a line drive to center fielder Daulton Varsho.,,double
746624,6,608070,ball,"José Ramírez grounds out, second baseman Orelvis Martinez to first baseman Vladimir Guerrero Jr.",,field_out
746624,5,665926,ball,"Andrés Giménez grounds out, first baseman Vladimir Guerrero Jr.  to pitcher Yariel Rodríguez.",,field_out
746624,4,680757,called_strike,Steven Kwan flies out to left fielder Davis Schneider.,,field_out
