game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746976,75,Steven Kwan,foul,Steven Kwan singles on a ground ball to left fielder Jarren Duran.   Tyler Freeman to 3rd.,,single
746976,68,Will Brennan,foul,Will Brennan lines out sharply to right fielder Wilyer Abreu.,,field_out
746976,47,Gabriel Arias,foul,Gabriel Arias called out on strikes.,,strikeout
746976,38,Josh Naylor,hit_into_play,"Guardians challenged (home-plate collision), call on the field was overturned: Josh Naylor singles on a ground ball to right fielder Wilyer Abreu.   Andrés Giménez scores.    Josh Naylor to 2nd.  Fielding error by right fielder Wilyer Abreu.",single,single
746976,33,Gabriel Arias,foul_bunt,Gabriel Arias strikes out swinging.,,strikeout
746976,21,Josh Naylor,foul,"Josh Naylor grounds out, first baseman Triston Casas to pitcher Garrett Whitlock.",,field_out
746976,19,Andres Gimenez,hit_into_play,"Andrés Giménez out on a sacrifice bunt, catcher Connor Wong to first baseman Triston Casas.   Steven Kwan to 2nd.",sac_bunt,sac_bunt
746976,11,Gabriel Arias,swinging_strike,Gabriel Arias doubles (3) on a sharp line drive to left fielder Jarren Duran.   Will Brennan scores.,,double
746976,7,Josh Naylor,foul,"Josh Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",,field_out
746157,3,Lane Thomas,foul,Lane Thomas singles on a line drive to right fielder Teoscar Hernández.   Jesse Winker to 3rd.,,single
746974,63,Gabriel Arias,foul,Gabriel Arias doubles (2) on a line drive to left fielder Jarren Duran.   Will Brennan scores.,,double
746974,51,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
746974,45,Bo Naylor,hit_into_play,"Bo Naylor grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.   Josh Naylor to 2nd.",field_out,field_out
746974,38,Andres Gimenez,hit_into_play,Andrés Giménez flies out to center fielder Jarren Duran.,field_out,field_out
746974,36,Bryan Rocchio,foul,Brayan Rocchio flies out to center fielder Jarren Duran.,,field_out
746974,35,Gabriel Arias,swinging_strike,Gabriel Arias singles on a line drive to center fielder Jarren Duran.,,single
746974,22,Andres Gimenez,foul,Andrés Giménez flies out sharply to center fielder Jarren Duran.,,field_out
746974,17,Steven Kwan,foul,"Steven Kwan grounds out, shortstop Ceddanne Rafaela to first baseman Triston Casas.",,field_out
746974,8,Josh Naylor,swinging_strike,Josh Naylor flies out to center fielder Jarren Duran.,,field_out
746974,3,Jose Ramirez,foul,José Ramírez flies out sharply to right fielder Wilyer Abreu.,,field_out
746974,2,Andres Gimenez,foul,Andrés Giménez strikes out swinging.,,strikeout
746158,21,Lane Thomas,hit_into_play,"Lane Thomas grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.   Jesse Winker to 3rd.",field_out,field_out
746648,85,Josh Naylor,hit_into_play,"Josh Naylor grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   Bo Naylor scores.    José Ramírez out at 2nd.    Josh Naylor to 1st.",force_out,force_out
746648,67,David Fry,foul,David Fry strikes out swinging.,,strikeout
746648,54,Gabriel Arias,hit_into_play,Gabriel Arias flies out to right fielder Juan Soto.,field_out,field_out
746648,41,Gabriel Arias,swinging_strike,Gabriel Arias homers (1) on a fly ball to center field.,,home_run
746648,36,Austin Hedges,swinging_strike,Austin Hedges strikes out swinging.,,strikeout
746648,35,Andres Gimenez,swinging_strike,"Andrés Giménez grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe.   David Fry out at 2nd.    Andrés Giménez to 1st.",,force_out
746648,27,Josh Naylor,hit_into_play,Josh Naylor doubles (4) on a line drive to right fielder Juan Soto.,double,double
746648,23,Gabriel Arias,foul,Gabriel Arias singles on a line drive to center fielder Aaron Judge.,,single
745681,5,Lane Thomas,hit_into_play,"Lane Thomas grounds into a force out, shortstop Darell Hernaiz to second baseman Zack Gelof.   Joey Meneses out at 2nd.",force_out,force_out
746658,75,Josh Naylor,hit_into_play,Josh Naylor homers (4) on a line drive to right field.,home_run,home_run
746658,74,Jose Ramirez,hit_into_play,José Ramírez flies out to right fielder Alex Verdugo.,field_out,field_out
746658,69,Will Brennan,hit_into_play,"Will Brennan grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",field_out,field_out
746658,55,Josh Naylor,foul,Josh Naylor singles on a line drive to center fielder Aaron Judge.   Steven Kwan to 3rd.,,single
746658,53,Andres Gimenez,swinging_strike,Andrés Giménez flies out to left fielder Alex Verdugo.,,field_out
746658,46,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, first baseman Anthony Rizzo to pitcher Cody Poteet.",field_out,field_out
746658,45,Gabriel Arias,hit_into_play,Gabriel Arias doubles (1) on a sharp line drive to right fielder Juan Soto.,double,double
746658,21,David Fry,foul,David Fry singles on a line drive to center fielder Aaron Judge.,,single
746658,14,Josh Naylor,hit_into_play,"Josh Naylor grounds out, first baseman Anthony Rizzo to pitcher Cody Poteet.",field_out,field_out
746658,9,Andres Gimenez,hit_into_play,Andrés Giménez flies out to left fielder Alex Verdugo.,field_out,field_out
746656,76,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",field_out,field_out
746656,68,Josh Naylor,foul,Josh Naylor strikes out swinging.,,strikeout
746656,63,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, first baseman Anthony Rizzo to pitcher Ian Hamilton.",,field_out
746656,59,Bo Naylor,foul,Bo Naylor pops out to first baseman Anthony Rizzo.,,field_out
746656,50,Andres Gimenez,foul,Andrés Giménez singles on a ground ball to right fielder Juan Soto.   Steven Kwan to 2nd.,,single
746656,16,Will Brennan,hit_into_play,Will Brennan pops out to shortstop Anthony Volpe.,field_out,field_out
746656,10,Tyler Freeman,hit_into_play,"Tyler Freeman grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres.   Josh Naylor out at 2nd.",force_out,force_out
745676,71,Lane Thomas,hit_into_play,Lane Thomas lines out to right fielder Lawrence Butler.,field_out,field_out
745679,39,Lane Thomas,hit_into_play,Lane Thomas reaches on a fielding error by pitcher Paul Blackburn.   Lane Thomas to 2nd.,field_error,field_error
745679,17,Lane Thomas,foul,Lane Thomas singles on a ground ball to third baseman J.  D. Davis.,,single
746655,87,Bo Naylor,foul,Bo Naylor singles on a line drive to right fielder Robbie Grossman.   Tyler Freeman scores.    Will Brennan to 3rd.    Ramón Laureano to 2nd.,,single
746655,85,Will Brennan,foul,Bryan Shaw intentionally walks Will Brennan.,,
746655,78,Andres Gimenez,swinging_strike,Andrés Giménez lines out to right fielder Robbie Grossman.,,field_out
746655,76,Bryan Rocchio,foul,"Brayan Rocchio grounds out softly, pitcher Steven Wilson to first baseman Gavin Sheets.",,field_out
746655,71,David Fry,hit_into_play,David Fry flies out to right fielder Robbie Grossman.,field_out,field_out
746655,61,Andres Gimenez,hit_into_play,Andrés Giménez singles on a bunt ground ball to pitcher Dominic Leone.,single,single
746655,55,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds into a double play, shortstop Nicky Lopez to second baseman Braden Shewmake to first baseman Gavin Sheets.   David Fry out at 2nd.    Brayan Rocchio out at 1st.",grounded_into_double_play,grounded_into_double_play
746655,51,Will Brennan,foul,Will Brennan walks.   Josh Naylor to 2nd.,,walk
746655,46,Jose Ramirez,swinging_strike,José Ramírez flies out to center fielder Dominic Fletcher.,,field_out
746655,43,Bryan Rocchio,hit_into_play,Brayan Rocchio lines out to first baseman Gavin Sheets.,field_out,field_out
746655,36,Bo Naylor,hit_into_play,Bo Naylor homers (2) on a fly ball to center field.   Ramón Laureano scores.,home_run,home_run
746655,33,Josh Naylor,foul,Josh Naylor homers (3) on a fly ball to center field.,,home_run
745355,43,Lane Thomas,foul,Lane Thomas pops out to first baseman Wilmer Flores.,,field_out
745355,2,Lane Thomas,hit_into_play,Lane Thomas flies out to center fielder Tyler Fitzgerald.,field_out,field_out
746653,77,Steven Kwan,hit_into_play,"Steven Kwan grounds out, third baseman Lenyn Sosa to first baseman Andrew Vaughn.",field_out,field_out
746653,64,Will Brennan,foul,Will Brennan strikes out swinging.,,strikeout
746653,63,Tyler Freeman,foul,Tyler Freeman strikes out swinging.,,strikeout
746653,55,Gabriel Arias,hit_into_play,Gabriel Arias grounds out to first baseman Andrew Vaughn.,field_out,field_out
746653,46,Tyler Freeman,foul_tip,Tyler Freeman strikes out on a foul tip.,,strikeout
746653,42,Josh Naylor,hit_into_play,Josh Naylor pops out to third baseman Lenyn Sosa in foul territory.,field_out,field_out
746653,13,Josh Naylor,hit_into_play,Josh Naylor homers (2) on a line drive to right center field.    José Ramírez scores.,home_run,home_run
745357,61,Lane Thomas,hit_into_play,Lane Thomas flies out to right fielder Mike Yastrzemski.,field_out,field_out
746654,68,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to right fielder Robbie Grossman.,field_out,field_out
746654,66,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.   Tyler Freeman to 3rd.    Ramón Laureano to 2nd.",field_out,field_out
746654,60,Josh Naylor,swinging_strike,"Josh Naylor grounds out, shortstop Paul DeJong to first baseman Andrew Vaughn.",,field_out
746654,52,Bryan Rocchio,foul,"Brayan Rocchio grounds into a force out, shortstop Paul DeJong to second baseman Nicky Lopez.   Andrés Giménez out at 2nd.",,force_out
746654,51,Austin Hedges,hit_into_play,Austin Hedges pops out to second baseman Nicky Lopez.,field_out,field_out
746654,42,Josh Naylor,hit_into_play,Josh Naylor singles on a line drive to center fielder Dominic Fletcher.   David Fry to 3rd.,single,single
746654,41,David Fry,foul,David Fry reaches on a fielding error by third baseman Yoán Moncada.   David Fry to 2nd.,,field_error
746654,38,Bryan Rocchio,foul_bunt,"Brayan Rocchio grounds out, third baseman Yoán Moncada to first baseman Andrew Vaughn.",,field_out
746654,32,Austin Hedges,hit_into_play,"Austin Hedges grounds into a double play, shortstop Braden Shewmake to second baseman Nicky Lopez to first baseman Andrew Vaughn.   Andrés Giménez out at 2nd.    Austin Hedges out at 1st.",grounded_into_double_play,grounded_into_double_play
746654,29,Tyler Freeman,foul,Tyler Freeman singles on a line drive to right fielder Robbie Grossman.   Josh Naylor to 3rd.,,single
746654,27,David Fry,foul,David Fry strikes out on a foul tip.,,strikeout
746654,22,Jose Ramirez,hit_into_play,"José Ramírez grounds into a double play, second baseman Nicky Lopez to shortstop Braden Shewmake to first baseman Andrew Vaughn.   Steven Kwan out at 2nd.    José Ramírez out at 1st.",grounded_into_double_play,grounded_into_double_play
746654,20,Bryan Rocchio,foul,Brayan Rocchio reaches on a fielding error by shortstop Braden Shewmake.   Andrés Giménez scores.    Brayan Rocchio to 2nd.,,field_error
746654,19,Austin Hedges,foul_bunt,"Austin Hedges lines out, pitcher Tanner Banks to second baseman Nicky Lopez.",,field_out
746654,18,Andres Gimenez,hit_into_play,Andrés Giménez doubles (5) on a line drive to left fielder Andrew Benintendi.,double,double
746654,6,Jose Ramirez,swinging_strike,José Ramírez flies out to right fielder Robbie Grossman.,,field_out
745363,70,Lane Thomas,foul,Lane Thomas singles on a ground ball to left fielder LaMonte Wade Jr.  Jacob Young scores.    Jesse Winker to 2nd.,,single
744871,41,Lane Thomas,hit_into_play,Lane Thomas singles on a ground ball to third baseman Alec Bohm.,single,single
744871,24,Lane Thomas,swinging_strike,Lane Thomas walks.,,walk
745926,67,Josh Naylor,swinging_strike,Josh Naylor singles on a ground ball to center fielder Byron Buxton.,,single
745926,45,Will Brennan,foul,Will Brennan strikes out swinging.,,strikeout
745926,43,Josh Naylor,hit_into_play,Josh Naylor grounds out to first baseman Alex Kirilloff.,field_out,field_out
745926,37,Jose Ramirez,foul,José Ramírez lines out to left fielder Matt Wallner.,,field_out
745926,35,Steven Kwan,foul,Steven Kwan lines out to shortstop Carlos Correa.,,field_out
745926,21,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
745926,20,Jose Ramirez,foul,José Ramírez singles on a ground ball to center fielder Byron Buxton.,,single
745926,12,Bo Naylor,swinging_strike,Bo Naylor flies out to right fielder Max Kepler.   Tyler Freeman to 3rd.,,field_out
745926,10,Tyler Freeman,foul,"Tyler Freeman grounds into a force out, third baseman Willi Castro to second baseman Edouard Julien.   Josh Naylor out at 2nd.    Tyler Freeman to 1st.",,force_out
745926,2,Andres Gimenez,foul,"Andrés Giménez grounds out, second baseman Edouard Julien to first baseman Alex Kirilloff.",,field_out
744874,47,Lane Thomas,foul,"Lane Thomas grounds out, third baseman Alec Bohm to first baseman Bryce Harper.",,field_out
744874,26,Lane Thomas,foul,Lane Thomas called out on strikes.,,strikeout
744874,6,Lane Thomas,hit_into_play,Lane Thomas lines out to left fielder Brandon Marsh.,field_out,field_out
745928,73,Andres Gimenez,swinging_strike,Andrés Giménez hit by pitch.    Steven Kwan to 2nd.,,hit_by_pitch
745928,62,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
745928,49,Bryan Rocchio,foul,"Brayan Rocchio reaches on a fielding error by shortstop Carlos Correa.   Will Brennan scores.    Bo Naylor to 2nd.  Ramón Laureano out at home, shortstop Carlos Correa to second baseman Edouard Julien to catcher Christian Vázquez to shortstop Carlos Correa to first baseman Carlos Santana.",,field_error
745928,38,Andres Gimenez,hit_into_play,"Andrés Giménez reaches on a fielder's choice out, first baseman Carlos Santana to catcher Christian Vázquez.   Brayan Rocchio out at home.    Steven Kwan to 3rd.",fielders_choice_out,fielders_choice_out
745928,28,Will Brennan,foul,Will Brennan out on a sacrifice fly to left fielder Matt Wallner.   Josh Naylor scores.,,sac_fly
745928,26,Josh Naylor,foul,"Josh Naylor reaches on a fielder's choice out, third baseman Willi Castro to catcher Christian Vázquez to third baseman Willi Castro to pitcher Pablo López.   Andrés Giménez out at home.    José Ramírez to 3rd.    Josh Naylor to 2nd.",,fielders_choice_out
745928,25,Jose Ramirez,swinging_strike,José Ramírez singles on a line drive to right fielder Max Kepler.   Steven Kwan scores.    Andrés Giménez to 3rd.,,single
745928,23,Steven Kwan,foul,Steven Kwan singles on a line drive to left fielder Matt Wallner.,,single
745928,9,Tyler Freeman,foul,"Tyler Freeman grounds out, shortstop Carlos Correa to first baseman Carlos Santana.",,field_out
744870,46,Lane Thomas,hit_into_play,Lane Thomas pops out to first baseman Rowdy Tellez.,field_out,field_out
745275,72,Will Brennan,foul,"Will Brennan grounds into a double play, shortstop Dylan Moore to first baseman Ty France.   José Ramírez out at 2nd.    Will Brennan out at 1st.",,grounded_into_double_play
745275,64,Steven Kwan,hit_into_play,Steven Kwan lines out to third baseman Luis Urías.,field_out,field_out
745275,57,Gabriel Arias,hit_into_play,"Gabriel Arias grounds into a force out, shortstop J.  P. Crawford to second baseman Jorge Polanco.   Bo Naylor out at 2nd.",force_out,force_out
745275,54,Josh Naylor,hit_into_play,Josh Naylor flies out to right fielder Mitch Haniger.,field_out,field_out
745275,41,Gabriel Arias,foul,Gabriel Arias strikes out swinging.,,strikeout
745275,36,Bo Naylor,swinging_strike,Bo Naylor flies out to right fielder Mitch Haniger.,,field_out
745275,35,Will Brennan,foul_tip,Will Brennan singles on a line drive to right fielder Mitch Haniger.   José Ramírez scores.,,single
745275,34,Josh Naylor,foul,Josh Naylor out on a sacrifice fly to right fielder Mitch Haniger.   Andrés Giménez scores.    José Ramírez to 3rd.,,sac_fly
745275,33,Jose Ramirez,foul,José Ramírez doubles (2) on a sharp line drive to right fielder Mitch Haniger.   Steven Kwan scores.    Andrés Giménez to 3rd.,,double
745275,32,Andres Gimenez,hit_into_play,Andrés Giménez singles on a ground ball to shortstop J.  P. Crawford.   Steven Kwan to 3rd.,single,single
